code	parent	section	saptextdk
9095336	0	2	GREENSPEED FLORAL FRESH 5LITER
9095405	0	2	PK5 GREENSPEED ORIGINALE MOPPER
9095462	5943821	4	TARGUS CN515 CLASSIC TOPLOADER 15,6' SOR
9095688	0	10	EDDING LABORATORIE MARKER 1MM SORT
9095699	9095688	10	EDDING LABORATORIE MARKER 0.75MM SORT
9096009	0	10	EDDING RETRACT 11 PERM MARKER RUND SORT
9096011	9096009	10	EDDING RETRACT 11 PERM MARKER RUND BLÅ
9096022	9096009	10	EDDING RETRACT 11 PERM MARKER RUND RØD
9096033	0	10	EDDING RETRACT 12 W/BOARD MARKER SORT
9096044	9096033	10	EDDING RETRACT 12 W/BOARD MARKER BLÅ
9096055	9096033	10	EDDING RETRACT 12 W/BOARD MARKER RØD
9097275	0	1	ALBA KAPSELHOLDER 4 RUM
9097286	0	1	ALBA TE OPBEVARINGSSTATION
9097297	0	1	ALBA XL OPBEVARINGSSTATION
9097309	0	1	ALBA KOPHOLDER
9097311	0	1	ALBA RDV KOP HOLDER
9097322	0	1	ALBA KRUSHOLDER TIL 4 STK
9098074	0	10	PK4 PAPERMATE FLAIR ORIGINAL FIBERPEN
9098212	0	1	SIEMENS TES613209RW FULDAUTOMASTIK KAFFE
9098223	0	1	SIEMENS TI907201RW FULDAUTOMASTIK KAFFEM
9098234	0	1	SIEMENS TI905201RW FULDAUTOMASTIK KAFFEM
9098575	0	10	PK4 SHARPIE FINE MARKER ASS
9098597	0	10	PILOT SCA 100 PERMANENT MARKER RUND SORT
9098609	9098597	10	PILOT SCA 100 PERMANENT MARKER RUND BLÅ
9098611	9098597	10	PILOT SCA 100 PERMANENT MARKER RUND RØD
9098622	9098597	10	PILOT SCA 100 PERMANENT MARKER RUND GRØN
9098633	9098597	10	PK4 PILOT SCA 100 PERMANENT MARKER RUND
9098644	0	10	PILOT SCA 400 PERMANENT MARKER SKRÅ SORT
9098655	9098644	10	PILOT SCA 400 PERMANENT MARKER SKRÅ BLÅ
9098666	9098644	10	PILOT SCA 400 PERMANENT MARKER SKRÅ RØD
9098677	9098644	10	PILOT SCA 400 PERMANENT MARKER SKRÅ GRØN
9098735	8065985	9	PK3 POSTIT 675SS3MIA S/S NOTES 101X101MM
9098746	0	9	PK6 POSTIT R3306SSMIA S/S ZNOTES 76X76MM
9098757	0	9	PK6 POSTIT 6546SSMIA S/S NOTES 76X76MM M
9124623	0	1	PK500 DUNI 174730 TAKEAWAY POSER 5 LITER
9124634	9137684	1	PK50 DUNI 170735 CARBOARD BOWL 550 ML
9124645	0	1	PK50 DUNI 170737 LÅG
9124656	0	1	PK35 DUNI 177067 CRYSTAL DELI BOX 500ML
9124667	0	1	PK35 DUNI 177069 LÅG T/CRYSTAL DELI
9124771	4652431	1	DUNI BORDDUG 1,25 X 10 METER HVID
9124782	0	1	SIEMENS ISOLERET MÆLKEBEHOLDER
9124793	0	1	PK10 SIMENS RENGØRINGSTABLETTER TZ80001
9124816	0	1	PK3 SIEMENS AFKALKNINGSTABLETTER TZ80002
9124827	0	1	SIEMENS VEDLIGELHOLDELSESPAKKE TZ80004
9124838	0	1	BOSCH SIEMENS VANDFILTERPATRON TZ70003
9124849	0	1	MOCCAMASTER KBGC972 KAFFEMASKINE
9124851	0	1	MOCCAMASTER CD GRANDE AO KAFFEMASKINE
9124862	0	1	MOCCAMASTER 1,8L CD GT-20 DUO COFFEEMAC.
9124873	0	1	MOCCAMASTERTERMOKING 3000
9124884	0	1	MOCCAMASTER CDGT-20 KAFFEMASKINE
9124895	0	1	MOCCAMASTER KAFFEKVÆRN 400 GRAM T/VÆG
9124907	0	1	MOCCAMASTER EKSTRA KANDE 1,25 LI
9124918	0	1	MOCCAMASTER EKSTRA KANDE 1,8 LI
9124929	0	1	MOCCAMASTER TERMOKANDE 1,3 LI
9124931	0	1	PK12 MOCCAMASTER KRUS SORT 330ML
9124942	0	1	MOCCAMASTER AFKALKER 1 LITER
9124953	0	1	PK1000 MOCCAMASTERFILTER 100X110MM 1,8L
9124975	0	1	MOCCAMASTER MÅLEBÆGER 1,25L
9124986	0	1	PK4 AIDA CAFE GLAS 26,5 CL
9124997	9124986	1	PK4 AIDA CAFE GLAS 32,5 CL
9125001	0	1	PK6 AIDA GRANIT CAFEGLAS 36 CL
9125012	0	1	PK4 AIDA CAFE KRUS 30 CL
9125023	0	1	PK12 KNIVE ATELIER BESTIK
9125034	9125023	1	PK12 GAFLER ATELIER BESTIK
9125045	9125023	1	PK12 SKE ATELIER BESTIK
9125056	9125023	1	PK12 KAFFESKE ATELIER BESTIK
9125067	0	1	PK24 LOKA VAND NATURELL
9125078	9125067	1	PK24 LOKA VAND MED KULSYRE CITRONSMAG
9125089	9125067	1	PK24 LOKA VAND MED KULSYRE PÆRESMAG
9125091	0	1	PK24 LOKA CRUSH HALLON 33 CL
9125103	9125091	1	PK24 LOKA CRUSH APELSIN 33 CL
9125114	0	1	PK12 VITAMIN WELL DEFENSE CITRO/HYLD 0,5
9125125	9125114	1	PK12 VITAMINWELL ANTIOXYDANT FERSKEN 0,5
9125136	9125114	1	PK12 VITAMINWELL UPGRADE CITRO/KAKTU 0,5
9125147	0	1	PK500 SÖTNINGSMEDEL A 2 STK
9125158	0	1	PK10 NISSIN NUDLER KYLLIGSMAG 100 G
9125169	9125158	1	PK10 NISSIN NUDLER REJESMAG 100 G
9125171	9125158	1	PK10 NISSIN NUDLER BØFSMAG 100 G
9125182	2234455	1	PK500 DUNI SERVIET 33X33 1L KIWI
9125329	0	1	PK65 DUNI CRYSTAL GLAS  30CL
9125331	8620209	1	PK50 DUNI 174780 BAGAS. TALLERKEN
9125409	9125422	1	DUNI 174499 DISPENSER M/50 SORT SERVIET
9125411	0	1	DUNI 174501 DISPENSER M/100 HVIDE SERV
9125422	0	1	DUNI 174502 DISPENSER M/50 HVID SERVIET
9125433	0	10	VALUE PACK 15+5 - PILOT SCA 100 PERMANEN
9125444	9125411	1	DUNI 174500 DISPENSER M/100 SORTE SERV
9125524	9125433	10	VALUE PACK 15+5 - PILOT SCA 100 PERMANEN
9125615	9098644	10	VALUE PACK 15+5 - PILOT SCA 400 PER SORT
9125626	9098644	10	VALUE PACK 15+5 - PILOT SCA 400 PER BLÅ
9125637	0	4	EMTEC SPEED IN X600 SSD 128GB M/PASSWORD
9125648	9125637	4	EMTEC SPEED IN X600 SSD 256GB M/PASSWORD
9125659	9125637	4	EMTEC SPEED IN X600 SSD 512GB M/PASSWORD
9125661	0	4	EMTEC C450 2.0 USB FLASH DRIVE 8GB
9125672	9125661	4	EMTEC C450 2.0 USB FLASH DRIVE 16GB
9125683	9125661	4	EMTEC C450 2.0 USB FLASH DRIVE 32GB
9125694	9125661	4	EMTEC C450 2.0 USB FLASH DRIVE 64GB
9125706	9125661	4	EMTEC C450 2.0 USB FLASH DRIVE 128GB
9125717	7171792	4	EMTEC USB 3.0 B100 CLICK PENDRIVE 256GB
9125728	0	4	EMTEC S600 3.0 PENDRIVE 128GB M/PASSWORD
9125739	9125728	4	EMTEC S600 3.0 PENDRIVE 256GB M/PASSWORD
9126312	0	2	TCELL 2.0 AIRFRESHENER DISPENSER HVID
9126334	0	2	TCELL 2.0 REFILL CITRUS ZEST 24ML
9126345	9126334	2	TCELL 2.0 REFILL MARINE FRESH 24ML
9126356	9126334	2	TCELL 2.0 REFILL OPULENCE 24ML
9126367	9126334	2	TCELL 2.0 REFILL PURE 24ML
9126378	0	2	MICROBURST 3000 LUME CEL DISPENSER HVID
9126389	0	2	MICROBURST 3000 REFILL EXPRESSIONS 75ML
9126391	9126389	2	MICROBURST 3000 REFILL ENERGIZING 75ML
9126403	9126389	2	MICROBURST 3000 REFILL CLEAN SENS 75ML
9126414	9126389	2	MICROBURST 3000 REFILL ICE AGE 75M
9126493	0	4	EMTEC SPEED IN MICROSDXC M/ADAP 640X 32G
9126538	0	4	EMTEC SPEEDIN MICROSDXC M/LÆSE 640X 32GB
9126549	9126538	4	EMTEC SPEEDIN MICROSDXC M/LÆSE 640X 64GB
9126923	9126312	1	TCELL 2.0 AIRFRESHENER DISPENSER HVID
9127246	0	10	BIC CRISTAL LIKE ME BI-COLOR HÆTTE SORT
9127257	9127246	10	BIC CRISTAL LIKE ME BI-COLOR HÆTTE BLÅ
9127268	0	10	BIC 4 COLOURS FLUO PEN 3+1 HIGHLIGH
9127279	0	10	BIC 4 COLOURS PENCIL 3+1 STIFTBLYANT 0,7
9127281	0	10	BIC HIGHLIGTHER FLEX BRUSH GUL
9127292	993465	10	BX12 BIC VELLEDA W/BOARD SORT + PK3 VELL
9127304	993465	10	BX12 BIC VELLEDA W/BOARD BLUE + 3PK VELL
9127315	0	10	PK10 TIPP-EX POCKET MOUSE + PK8 BIC CRIS
9128001	0	15	BANTEX HÆNGEMAPPE A4 BLÅ
9128012	9128001	15	BANTEX HÆNGEMAPPE A4 RØD
9128045	0	14	PK100 BANTEX PLASTLOMME 0.4MM
9128056	0	10	LINEX DHB 3035 TEGNEPLADE
9128136	9128158	11	LINEX CM3045 SKÆREPLADE A3 3MM
9128147	9128158	11	LINEX CM4560 SKÆREPLADE A2 3MM
9128158	0	11	LINEX CM6090 SKÆREPLADE A1 3MM
9128169	0	11	LINEX CK100 SKÆREKNIV
9128171	9128158	11	LINEX CM2130 SKÆREPLADE A4 3MM
9128182	9128169	11	PK5 LINEX SK100 SKÆREBLADE
9128193	0	10	LINEX 1950M LINIAL ALUMINUM
9128216	0	14	PK4 ELBA 2LIFE ELASTIKMAPPE PP ASS
9128227	0	14	PK4 ELBA 2LIFE DEMMOMAPPE PP 20D ASS
9128273	0	15	PK12 ELBA 2LIFE DOCUMENTBOKS PP ASS 25MM
9128331	9129323	15	PK4 ELBA 2LIFE RINGORDNER ASS 4-O RIN A4
9128353	0	15	PK2 ELBA ART STUDIO SNAP WAL A4 PP ASS
9128364	9128353	15	PK2 ELBA ART STUDIO SNAP WAL A5  PP ASS
9128375	0	15	ELBA ART STU HARMONIKAMAPPE  8D PP SORT
9128409	9128375	15	ELBA ART ST HARMONIKAMAPPE 8D PP A4 HVID
9128411	0	10	LINEX PARABOLA SKABELON SINUS/COSINUS
9128422	0	10	LINEX SKABELON 26 FUNKTIONER
9128444	0	10	LINEX LINIAL OG GEOMETRI TREKANT
9128455	0	14	ELBA AS STAND UP DEMOMAPPE 80D A4 SORT
9128477	9128455	14	ELBA AS STAND UP DEMOMAPPE 80D A4 HVID
9128488	0	14	ELBA AS FLEXAM DEMOMAPPE 30D PP A4 SORT
9128499	9128488	14	ELBA AS FLEXAM DEMOMAPPE 30D PP A4 HVID
9128502	0	19	EDDING PERMANENT SPRAY 200ML MAT SORT
9128513	9128502	19	EDDING PERMANENT SPRAY MAT CREME HVID
9128535	9128502	19	EDDING PERMANENT SPRAY MAT GULD
9128546	9128502	19	EDDING PERMANENT SPRAY MAT GRØN
9128557	9128502	19	EDDING PERMANENT SPRAY LACQUER HØJGLANS
9128568	9128502	19	EDDING PERMANENT SPRAY LACQUER MAT
9128579	9128502	19	EDDING PERMANENT SPRAY MAT PETROLIU GRØN
9128581	9128502	19	EDDING SPRAY PRIMER STYROPOR BRUN
9128592	9128502	19	EDDING PERMANENT SPRAY GRUNDER KLAR
9128604	9128502	19	EDDING PERMANENT SPRAY GRUNDER GRÅ
9128615	9128502	19	EDDING PERMANENT SPRAY MAT SØLV
9128626	9128502	19	EDDING PERMANENT SPRAY MAT BLÅ
9128637	0	19	PK6 EDDING SPRAY SPRØJTEHOVED SÆT
9128648	9128502	19	EDDING PERMANENT SPRAY MAT RØD
9128659	9128502	19	EDDING PERMANENT SPRAY MAT TRAFIK HVID
9128661	9128502	19	EDDING PERMANENT SPRAY MAT GUL
9128672	5030074	10	EDDING 29 W/BOARD ECOLINE SKRÅ BLÅ
9128683	5030074	10	EDDING 29 W/BOARD ECOLINE SKRÅ GRØN
9128694	5030074	10	EDDING 29 W/BOARD ECOLINE SKRÅ RØD
9128717	5030074	10	EDDING 29 W/BOARD ECOLINE SKRÅ SORT
9128763	5030074	10	PK4 EDDING 29 W/BOARD ECOLINE SKRÅ ASS
9129004	0	4	FELLOWES 4812001 PRIVACY FILT 14' W16:9
9129015	9129004	4	FELLOWES 4813001 PRIV FILT 12.5' W16:9
9129026	9129004	4	FELLOWES 4807101 PRIVACY FILT 23' W16:9
9129037	9129004	4	FELLOWES 4807001 PRIV FILT 21.5' W16:9
9129048	9129004	4	FELLOWES 4802001 PRIV FILT 15.6'' W16:9
9129208	7152796	13	ALBA AERO LED LAMPE HVID
9129219	0	12	ALBA LCD DIGITAL UR 15X20CM
9129221	0	12	ALBA PMMOBI GARDEROBESTATIV METAL
9129232	0	13	ALUMINOR BOB LED LAMPE SORT
9129243	0	13	ALUMINOR COSMIX LED LAMPE HVID
9129254	0	13	ALUMINOR KITEL 71 UPLIGHTER SORT
9129265	0	13	ALUMINOR NEWTON LED LAMPE GRÅ
9129276	7229405	14	BK100 FELLOWES LAM-LOMME SELV A3 160 MY
9129287	0	13	CEP SKUFFEKABINET M/3 SKUFFER SORT/KLAR
9129298	5944538	13	CEP CLED-400 LED LAMPE GRÅ
9129301	0	13	CEP CLED-800 LED LAMPE M/OPLADER T/TLF
9129312	135858	12	CEP SKUFFEORGANISER GRØN
9129323	0	15	ELBA 2ND LIFE 2-RINGORDNER PP 20MM TRANS
9129334	0	15	ELBA 2ND LIFE ELASTIKMAPPE TRANSPARANT
9129345	9129959	15	ELBA 2ND LIFE 4-RINGORDNER PP 20MM KLAR
9129356	0	15	ELBA 2ND LIFE ARKIVÆSKE PP 40MM KLAR
9129367	0	15	ELBA 2ND LIFE SORTERINGSMAPPE 12D PP BLÅ
9129389	3349048	12	EXACOMPTA BIGBOX 4 SKUFFER HARLEKIN
9129391	0	15	EXACOMPTA VISITKORTHOLDER A4 SORT
9129403	9129391	15	EXACOMPTA VISITKORTHOLDER A5 SORT
9129414	0	12	EXACOMPTA BROCHUREHOLDER A5 M/1 RUM
9129425	9129414	12	EXACOMPTA BROCHUREHOLDER A5 M/3 RUM
9129436	0	14	EXACOMPTA DEMOMAPPE 30 FL/LOMMER A4 SORT
9129447	9129436	14	EXACOMPTA DEMOMAPPE 30 FL/LOMMER A4 BLÅ
9129458	9129436	14	EXACOMPTA DEMOMAP 30 FL/LOM A4 METAL BLÅ
9129469	9129436	14	EXACOMPTA DEMOM 30 FL/LOM A4 TRANSP BLÅ
9129471	9129436	14	EXACOMPTA DEMOM 30 FL/LOM A4 TRANSP GRØN
9129482	9129436	13	EXACOMPTA DEMOMA 30 FL/LOM A4 TRA ORANGE
9129493	9129436	14	EXACOMPTA DEMOM 30 FL/LOM A4 TRANSP PINK
9129505	9129436	14	EXACOMPTA DEMOM 30 FL/LOM A4 TRANSP HVID
9129516	0	14	EXACOMPTA FANEBLADE 6-DELT T/DEMO A4
9129527	0	15	EXACOMPTA HARMONIKAMAPPE 24D ASS A4+
9129538	124007	12	EXACOMPTA MODULO M/10 RUM  ASS. FARVER
9129549	124007	12	EXACOMPTA MODUL0 M/5 RUM ASS. FARVER
9129551	0	14	FELLOWES CALIBRE LAMINERINGSMASKINE A3
9129562	5478982	14	FELLOWES COSMIC 2 LAMINERINGSMA A4 BLÅ
9129573	0	13	INTERSTUHL 0983 JUSTERBAR ARMLÆN
9129584	0	13	INTERSTUHL DRAUGHT STÅ/SIDDESTOL SORT
9129595	0	13	INTERSTUHL DRAUGHT KONTORSTOL SORT
9129607	0	13	INTERSTUHL YOUNICO 2456 KONTORSTOL SORT
9129618	9129607	13	INTERSTUHL YOUNICO 2456 KONTORSTOL BLÅ
9129629	0	13	INTERSTUHL YOUNICO 3476 KONTORSTOL SORT
9129631	0	13	KIS OPBEVARINGSSKAB 2 HYLDER 1M GRÅ
9129642	0	13	KIS OPBEVARINGSSKAB M/4 HYLDER 1.82M GRÅ
9129653	0	13	KIS OPBEVARINGSSKAB M/8 HYLDER 1.82M GRÅ
9129664	0	11	MAPED ADVANCED 2-HULS HULAPPARAT 35SIDER
9129675	0	11	MAPED ADVANCE GEL SAKS 17CM SYMMETRISK
9129686	9129675	11	MAPED ADVANCE GEL SAKS 21CM ASYMMETRISK
9129697	0	11	MAPED ADVANCED 2-HULS APPARAT 65/70SIDER
9129709	0	11	NOVUS B56 HEAVY DUTY HÆFTEMASK 200 SIDER
9129711	0	12	
9129722	0	12	
9129733	0	13	EASYDESK RECEPTIONSBORD 114X60 HVID
9129744	9129733	13	EASYDESK RECEPTIONS BORD 60X60 HVID
9129755	0	12	
9129766	0	12	PAPERFLOW MOBILE DISPLAY 12 RUM ALU
9129777	0	12	
9129788	471085	12	PAPERFLOW QUICKFIT SKRÅFAG 4X24X32CM GRÅ
9129799	0	12	PAVO NØGLESKAB 150 NØGLER
9129802	0	12	PHOENIX FIRE RANGER BRANDSKAB 1.22M 230L
9129813	0	12	PHOENIX FIRE RANGER BRAND. KOMBILÅS 359L
9129824	0	12	PHOENIX FIRE RANGER BRANDS.KOMBILÅS 615L
9129835	0	12	PHOENIX FIRE RANGER BRANDS.KOMBILÅS 815L
9129846	0	12	PHOENIX TITAN 1H BRANDSIKKERT SKAB 145L
9129857	0	12	PHOENIX TITAN 1H BRANDSIKKERT SKAB 63L
9129868	0	12	PHOENIX FIRE FIGHTER 1H BRANDSKAB 84L
9129879	9129391	15	PK10 EXACOMPTA VISITKORT LOM REFILL A4
9129881	9129391	15	PK10 EXACOMPTA VISITKORT LOM REFILL A5
9129892	0	15	PK10 EXACOMPTA FOREVER DOKUMENTMAPPE ASS
9129904	0	14	PK10 EXACOMPTA REFILL LOMMER T/DEMO A4
9129915	0	15	PK25 EXACOMPTA JURA 2-FLAP ELASTIKMP ASS
9129926	6479388	14	PK300 ELBA QUICK'IN PLASTLOMME A4 90 MY
9129937	9129323	15	PK4 ELBA 2ND LIFE 2-RINGORD PP 20MM ASS
9129948	9129334	15	PK4 ELBA 2ND LIFE ELASTIKMAPPE PP ASS
9129959	0	15	PK4 ELBA 2ND LIFE 4-RINGORDNER PP 20MM
9129961	0	15	PK4 ELBA 2ND LIFE ARKIVÆSKE PP 40MM ASS
9129972	9128227	14	PK4 ELBA 2LIFE DEMMOMAPPE PP 40D ASS
9129983	0	12	PK4 EXACOMPTA COMBO BREVBAKKER HARLEQUIN
9130008	6479388	14	PK500 ELBA QUICK'IN PLASTLOMME A4 50 MY
9130019	0	11	PRITT ROLLERLIM REFI NON-PERM 8.4MMX16M
9130021	0	11	PRITT ROLLER LIM REFILL PERM. 8.4MMX16M
9130043	9130019	11	PRITT ROLLERLIM NON-PERM REFIL 8.4MMX16M
9130054	9130021	11	PRITT ROLLERLIM PERM. REFILL 8.4MMX16M
9130076	0	12	RESKAL SE2 PREMIUM SIKKERHEDS. KOMBILÅS
9130087	0	12	RESKAL SE4 PREMIUM SIKKERHEDSKAB M/LÅS
9130098	0	12	RESKAL SE3 PREMIUM SIKK.SKAB KOMBILÅS
9130101	0	12	RESKAL SM1 SIKKERHEDSSKAB M/NØGLE 9.9L
9130112	0	13	ROCADA WHITEBOARDAVLE 120X150CM
9130123	6016926	13	ROCADA WHITEBOARDTAVLE MAGN 75X115CM BLÅ
9130134	6016926	13	ROCADA WHITEBOARDTAVLE MAG 75X115CM GRØN
9130145	6577137	11	UHU 39 RENATURE LIMSTIFT 8.2G
9130156	0	14	PK5 DURABLE DURASWING UNIVERSALMAPPE ASS
9130167	0	13	UNILUX SOL LED BORDLAMPE SORT
9130178	0	13	UNILUX TERRA LED BORDLAMPE
9130247	0	4	FELLOWES EASYGLIDE SIDDE/STÅ PLATFORM
9130258	0	4	FELLOWES EASYGLIDE SKRIVE/DOKU STAND
9130293	0	7	PK10 DURABLE 8921-19 CARD HOLDER PUSH BO
9130305	9130293	7	PK10 DURABLE 8922-19 CARD HOLDER PUSH BO
9130316	0	7	PK10 DURABLE 8127-01 KEYHANGER SORT
9130418	0	12	CEP DIGITAL LED UR M/KALENDER SORT
9130429	0	12	CEP GOMA LYDLØST UR SORT
9130431	0	12	RESKAL PENGEKASSE 200X160X90MM BLÅ
9130442	9130431	12	RESKAL PENGEKASSE 250X180X90MM RØD
9130453	9130431	12	RESKAL PENGEKASSE 300X240X90MM SORT
9130464	0	13	FELLOWES PLUSHTOUCH RYGSTØTTE
9130475	0	13	0
9130486	0	13	SAFETOOL SÆKKEVOGN FOLDBAR 150KG
9130497	0	13	LEGAMASTER MAGIC CHART NOTE KVAD A4
9130509	0	13	LEGAMASTER MAGIC CHART NOTE A4
9130511	5478982	14	FELLOWES COSMIC 2 LAMINERINGSMA A4 PINK
9130522	5478982	14	FELLOWES COSMIC 2 LAMINERINGSMA A4 BLÅ
9130533	0	15	PK10 EXACOMPTA 2-RINGBIND 30MM ASS
9130566	0	12	DURABLE 893023 TABLETHOLDER T/BORD GRÅ
9130577	0	12	DURABLE 893223 TABLETHOLDER T/GULV GRÅ
9130588	0	12	DURABLE VARICOLOR MOBIL ORGANISER GRÅ
9130599	9130588	12	DURABLE VARICOLOR BORDDISPENSER GRÅ
9130602	0	12	DURABLE VARICOLOR PENNEHOLDER GRÅ
9131707	8365765	10	PENTEL ORENZ STIFTB ANTI-BREAK 0.3MM GUL
9131718	8365765	10	PENTEL ORENZ STIFTB A/BREAK 0.7MM L-BLÅ
9131753	0	1	PK24 VOSS VAND 0,5 PET
9131764	9131753	1	PK24 VOSS VAND 0,33 PET
9131775	9131753	1	PK24 VOSS VAND MED BRUS 0,5 PET
9134623	0	1	PK500 DUNI 174730 TAKEAWAY POSER 5 LITER
9136497	0	1	PK12 JULE DÆKKESERVIET
9136509	0	1	GULD FYRFADSSTAGER PAKKE A 3 STK
9136533	0	1	PK20 JULESERVIETTER 33X33
9136932	0	3	DELTAPLUS MOPA2 ARBEJDSBUKSER GRÅ M
9136943	9136932	3	DELTAPLUS MOPA2 ARBEJDSBUKSER GRÅ L
9136954	9136932	3	DELTAPLUS MOPA2 ARBEJDSBUKSER GRÅ XL
9136965	9136932	3	DELTAPLUS MOPA2 ARBEJDSBUKSER GRÅ XXL
9137398	0	2	GREENSPEED MOPPESÆT MED SPRAYFUNKTION
9137558	0	1	TORK 274003 XPRESSNAP SNACK TABLETOP NAP
9137571	0	1	TORK 274002 N4 SERVIETDISPENSER STÅL
9137582	9137605	1	PK4 LYSESTAGE DARK HONWY
9137593	9137605	1	PK4 LYSESTAGE NEARLY BLACK
9137605	0	1	PK4 LYSESTAGE HVID
9137616	0	1	PK30 DUNI KRONELYS REN STEARIN - 6,5 TIM
9137627	0	1	PK500 FADPAPIR HVID Ø30 CM
9137638	9137627	1	PK500 DUNI FADPAPIR OVAL 30X45CM
9137649	0	1	PK100 ARLA HARMONIE ØKO MINIMÆLK 15ML
9137651	0	1	PK405 DUNI 127765 OCTAVIEW BOX
9137662	9137651	1	PK270 DUNI 127800 OCTAVIEW BOX
9137673	9137651	1	PK75 DUNI 149873 OCTAVIEW BOX
9137684	0	1	PK50 DUNI 170734 CARBOARD BOWL 400 ML
9137695	0	1	PK48 KEX CHOKOLADE 60 GRAM
9137707	9125023	1	PK12 LATTESKE ATELIER BESTIK
9137718	4165448	1	PK50 DUNI BIODEGRADABLE FIBER PLATE 18CM
9137729	0	1	PK24 WASA SANDWICH GREELØK
9137731	0	1	PK24X30G WASA SANDWICH FRANSKE URTER
9137742	0	1	OREO COOKIES GOLDEN 154 G
9137753	0	1	PK72 KVIKLUNS 47 GRAM
9137764	0	1	PK20 FREIA JAPP DUO
9137775	0	1	PK28 FREIA MELKERULLE
9137786	0	1	PK25 TOPPRIS 60 GRAM
9137797	0	1	PK30 SJOKOKLEM 30 GRAM
9137809	0	1	BOSCH VEROCUP 300 EQ3
9138528	0	1	PK6 VANDKARAFFEL 1 LITER
9138619	0	1	DOLCE GUSTO CIRCOLO
9138621	0	1	DOLCE GUSTO AFKALKERKIT
9143253	0	1	MARABOU XL MÆLKECHOKOLADE 1,6 KG
9144303	0	13	SAFETOOL 3730.03 3-TRINS STIGE ALU
9144314	0	13	SAFETOOL 3730.05 5-TRINS STIGE ALU
9144495	0	10	PRITT COMPACT SLETTERULLE 6MMX10M
9144507	9144495	10	PRITT COMPACT SLETTERULLE 4.2MMX10M
9144518	0	10	PRITT REFILL TIL SLETTERULEL 4.2MM
9144529	0	10	PRITT GENFYLDBAR SLETTERULLE 4.2MM
9144531	0	10	PRITT ECOFLEX SLETTERULLE 4.2MX10M
9149435	8104718	9	OXFORD INTERNAT CONNECT N/BKB5+ KVADR
9149446	8104718	9	OXFORD INTERNATIONAL NOTEBOOK CONNECT B5
9149457	4658965	9	OXFORD INTERNATIONAL NOTEBOOK ACTIVE B5 
9149468	4658965	9	OXFORD INTERNATIONAL NOTEBOOK ACTIVE B5 
9149479	2515503	9	OXFORD INTER. MEETINGBOOK B5+ KVAD
9149481	2515503	9	OXFORD INTERNATIONAL MEETINGBOOK B5+ RUL
9149492	7191734	9	OXFORD BLACK N'RED NOTEBOOK A6 SORT
9149504	7191734	9	OXFORD BLACK N'RED NOTEBOOK A5 LINJ SORT
9149515	7191734	9	OXFORD BLACK N'RED NOTEBOOK B5 LINJ SORT
9149526	0	9	REGNING M/2 KOPIER 50 SETA5
9149583	0	11	MAPED EXPERT HÆFTETANG 24/6-8/26/6-8
9154364	0	16	PK25 PAPKASSE 1-LAGS 186X186X74MM
9154375	9154364	16	PK25 PAPKASSE 1-LAGS 379X284X180MM
9154386	9154364	16	PK25 PAPKASSE 1-LAGS 379X284X347MM
9154397	9154364	16	PK25 PAPKASSE 1-LAGS 580X379X347MM
9154409	9154364	16	PK25 PAPKASSE 1-LAGS 591X391X500MM
9154411	0	16	PK15 PAPKASSE 2-LAGS 565X350X265MM
9154422	9154411	16	PK15 PAPKASSE 2-LAGS 591X391X364MM
9154433	9154411	16	PAPKASSE 2-LAGS 780X580X440MM
9154444	0	16	TRANSPORTKASSE 780X590X725MM 2-LAGS
9154455	9154444	16	TRANSPORTKASSE 1180X780X725MM 2-LAGS
9154466	0	16	PK150 GAVEPOSE MED HANK GRØN 31X24X11 CM
9154477	9154466	16	PK150 GAVEPOSE MED HANK SORT 31X24X11CM
9154488	9154466	16	PK150 GAVEPOSE MED HANK HVID 31X24X11CM
9154499	9154466	16	PK150 GAVEPOSE MED HANK GULD 31X24X11CM
9154502	0	1	PK20 TRÆSTAMMER ROYAL BISCUIT 80 GRAM
9154513	0	1	PK23 PUNSCHRULLER 30 GRAM
9154524	0	1	PK24 GILLEBOLL 40 GRAM
9159805	0	13	PK2 ALBA CPDIVA MESH KLAPSTOL SORT
9159816	0	13	CEP DECO TRANSFER GLOBUS ASS.FARVER
9159838	0	13	CEP DECO TRANSFER SKYLINE
9159849	0	13	CEP DECO TRANSFER INSPIRATION
9159851	129766	12	CEP STEPCUBE ARKIVSYSTEM BLÅ/HVID
9159931	0	4	ENERGIZER POWERBANK 2600MAH 1USB-PORT
9159942	9159931	4	ENERGIZER POWERBANK 5200MAH 1USB-PORT
9159953	9159931	4	ENERGIZER POWERBANK 10400MAH 2USB-PORT
9159964	9159931	4	ENERGIZER POWERBANK 4000MAH 1USB-PORT
9159986	0	4	ENERGIZER POWERBANK 10000MAH 2USB-PORT
9159997	9159986	4	ENERGIZER POWERBANK 15000MAH 3USB-PORTE
9160002	9159986	4	ENERGIZER POWERBANK 20000MAH 3USB-PORTE
9161016	0	6	REXEL AUTO+ 130X AUTOMATISK MAKULATOR
9161027	9161016	6	REXEL AUTO+ 130M AUTOMATISK MAKULATOR
9161038	0	6	REXEL AUTO+ 600X AUTOMATIC MAKULATOR
9161049	9161038	6	REXEL AUTO+ 600M AUTOMATIC MAKULATOR
9165065	7250988	10	PENTEL MAXIFLO WB MARKER SKRÅ SORT
